PGSC0003DMP400015495 PGSC0003DMT400022748 Protein,RecName: Full=Hsp70 nucleotide exchange factor FES1 [Chaetomium globosum CBS 148.51],Q2GXZ7,Cytoplasm, Functions as a nucleotide exchange factor (NEF) for Hsp70 chaperones which accelerates the release of ADP. Required for fully efficient Hsp70-mediated folding of proteins (By similarity), Translation regulation,369440,4593700,3633200,,,
PGSC0003DMP400051599 PGSC0003DMT400076195 Protein,RecName: Full=DNA/RNA-binding protein ALBA1; Short=PfAlba1 [Plasmodium falciparum 3D7],Q8IAX8,Nucleus, Possesses DNA- and RNA-binding activities (PubMed:22167473). During the asexual blood stages binds to a sub-population of mature mRNAs and regulates the timing of their translation (PubMed:26415947). Binds to DNA with relaxed sequence specificity (PubMed:22167473). Associates with the subtelomeric TARE6 repeats (PubMed:22167473), Translation regulation,391990,754970,1554800,,,
PGSC0003DMP400011267 PGSC0003DMT400016255 Protein,RecName: Full=Pumilio homolog 1; Short=APUM-1; Short=AtPUM1 [Arabidopsis thaliana],Q9ZW07,Cytoplasm, Sequence-specific RNA-binding protein that regulates translation and mRNA stability by binding the 3'-UTR of target mRNAs. Binds the APUM-binding elements (APBEs) in the 3'-UTR mRNA sequence of CLV1  PNH  WUS and FAS2, Translation regulation,356110,758090,458990,,,
PGSC0003DMP400040626 PGSC0003DMT400060347 Protein,RecName: Full=eIF5-mimic protein 1; AltName: Full=Basic leucine zipper and W2 domain-containing protein 2 [Gallus gallus],Q5ZL42,Cytoplasm, Translation initiation regulator which may repress non-AUG initiated translation and repeat-associated non-AUG (RAN) initiated translation by acting as a competitive inhibitor of eukaryotic translation initiation factor 5 (EIF5) function, Translation regulation,0,132130,51121,,,
PGSC0003DMP400035059 PGSC0003DMT400052032 Protein,RecName: Full=Mitochondrial phosphate carrier protein 3; mitochondrial; AltName: Full=Mitochondrial phosphate transporter 3; Short=MPT3; AltName: Full=Phosphate transporter 3;1; Flags: Precursor [Arabidopsis thaliana],Q9FMU6,Mitochondrion inner membrane, Transport of phosphate groups from the cytosol to the mitochondrial matrix. Mediates salt stress tolerance through an ATP-dependent pathway and via modulation of the gibberellin metabolism, Transport,28623000,29468000,30653000,,,
PGSC0003DMP400053771 PGSC0003DMT400079309 Protein,RecName: Full=Acyl-CoA-binding protein; Short=ACBP [Ricinus communis],O04066,Subcellular location information not found., Binds medium- and long-chain acyl-CoA esters with very high affinity and may function as an intracellular carrier of acyl-CoA esters, Transport,23657000,35381000,11565000,,,
PGSC0003DMP400014215 PGSC0003DMT400020870 Protein,RecName: Full=Aquaporin PIP2-4; AltName: Full=Plasma membrane intrinsic protein 2-4; AltName: Full=ZmPIP2-4; AltName: Full=ZmPIP2;4 [Zea mays],Q9ATM6,Cell membrane, Water channel required to facilitate the transport of water across cell membrane. Active as homomers. Increased activity when heteromerization with PIP1-2, Transport,9591400,6061400,7546700,,,
PGSC0003DMP400041843 PGSC0003DMT400062174 Protein,RecName: Full=Probable aquaporin PIP2-1; AltName: Full=OsPIP2;1; AltName: Full=Plasma membrane intrinsic protein 2-1; AltName: Full=Plasma membrane intrinsic protein 2a; Short=PIP2a [Oryza sativa Japonica Group],Q8H5N9,Cell membrane, Aquaporins facilitate the transport of water and small neutral solutes across cell membranes, Transport,913060,5346300,7366000,,,
PGSC0003DMP400009293 PGSC0003DMT400013413 Protein,RecName: Full=Photosynthetic NDH subunit of lumenal location 5; chloroplastic; AltName: Full=Cyclophilin of 20 kDa 2; Short=AtCYP20-2; AltName: Full=Peptidyl-prolyl cis-trans isomerase CYP20-2; Short=PPIase CYP20-2; AltName: Full=Rotamase CYP20-2; AltName: Full=Thylakoid lumen PPIase of 20 kDa; Short=TLP20; Short=TLP21; Flags: Precursor [Arabidopsis thaliana],Q9ASS6,Plastid  chloroplast thylakoid membrane, NDH shuttles electrons from NAD(P)H:plastoquinone  via FMN and iron-sulfur (Fe-S) centers  to quinones in the photosynthetic chain and possibly in a chloroplast respiratory chain. The immediate electron acceptor for the enzyme in this species is believed to be plastoquinone. Couples the redox reaction to proton translocation  and thus conserves the redox energy in a proton gradient (Probable). PPIases accelerate the folding of proteins. It catalyzes the cis-trans isomerization of proline imidic peptide bonds in oligopeptides. Responsible  with FKBP13  for all PPIase activity observed in thylakoid lumen. Modulates the conformation of BZR1  which regulates flowering (PubMed:16765949  PubMed:23897924), Transport,3200400,3913000,6886900,,,
PGSC0003DMP400025263 PGSC0003DMT400037192 Protein,RecName: Full=Remorin; AltName: Full=pp34 [Solanum tuberosum],P93788,Cell membrane, Binds to both simple and complex galacturonides. May be involved in cell-to-cell signaling and molecular transport, Transport,3541500,6903000,5591100,,,
PGSC0003DMP400046839 PGSC0003DMT400069379 Protein,RecName: Full=Mitochondrial pyruvate carrier 1; Short=AtMPC1 [Arabidopsis thaliana],Q949R9,Mitochondrion inner membrane, Mediates the uptake of pyruvate into mitochondria, Transport,2800200,3588000,5453000,,,
PGSC0003DMP400000352 PGSC0003DMT400000462 Protein,RecName: Full=Remorin; AltName: Full=pp34 [Solanum tuberosum],P93788,Cell membrane, Binds to both simple and complex galacturonides. May be involved in cell-to-cell signaling and molecular transport, Transport,3684300,2030000,2727400,,,
PGSC0003DMP400046426 PGSC0003DMT400068708 Protein,RecName: Full=Aquaporin PIP2-7; AltName: Full=Plasma membrane intrinsic protein 2-7; Short=AtPIP2;7; AltName: Full=Plasma membrane intrinsic protein 3; Short=At-PIP3; AltName: Full=Salt stress-induced major intrinsic protein [Arabidopsis thaliana],P93004,Cell membrane, Water channel required to facilitate the transport of water across cell membrane. May be involved in the osmoregulation in plants under high osmotic stress such as under a high salt condition, Transport,1960700,2195800,1730700,,,
PGSC0003DMP400055366 PGSC0003DMT400081953 Protein,RecName: Full=Mitochondrial dicarboxylate/tricarboxylate transporter DTC; AltName: Full=Dicarboxylate/tricarboxylate carrier [Arabidopsis thaliana],Q9C5M0,Mitochondrion inner membrane, Catalyzes the transport of dicarboxylates  such as oxoglutarate  oxaloacetate  malate  and succinate  and of tricarboxylates  such as citrate  isocitrate  cis-aconitate  and trans-aconitate by a counter-exchange mechanism across the inner mitochondrial membrane. Substrate preference in reconstituted proteoliposomes is oxaloacetate > malonate > malate > maleate > succinate > oxoglutarate > citrate > trans-aconitate > cis-aconitate > sulfate > isocitrate. May be important for plant metabolic functions requiring organic acid flux to or from the mitochondria  such as nitrogen assimilation  export of reducing equivalents from the mitochondria  and fatty acid elongation, Transport,1860000,3292600,1400500,,,
PGSC0003DMP400021683 PGSC0003DMT400031936 Protein,RecName: Full=ABC transporter F family member 3; Short=ABC transporter ABCF.3; Short=AtABCF3; AltName: Full=GCN20-type ATP-binding cassette protein GCN3 [Arabidopsis thaliana],Q8H0V6,Subcellular location information not found., Function information not found., Transport,312510,220070,320320,,,
PGSC0003DMP400034528 PGSC0003DMT400051207 Protein,RecName: Full=ABC transporter E family member 2; Short=ABC transporter ABCE.2; Short=AtABCE2; AltName: Full=RNase L inhibitor-like protein 2; Short=AtRLI2; Short=AthaRLI2 [Arabidopsis thaliana],Q8LPJ4,Membrane, Function information not found., Transport,205080,860870,108620,,,
PGSC0003DMP400014286 PGSC0003DMT400020972 Protein,RecName: Full=ABC transporter F family member 1; Short=ABC transporter ABCF.1; Short=AtABCF1; AltName: Full=GCN20-type ATP-binding cassette protein GCN1 [Arabidopsis thaliana],Q9FJH6,Subcellular location information not found., Function information not found., Transport,0,0,48369,,,
PGSC0003DMP400000010 PGSC0003DMT400000010 Protein,RecName: Full=ATPase GET3A; Short=AtGET3A; AltName: Full=Arsenical pump-driving ATPase; AltName: Full=Arsenite-stimulated ATPase; AltName: Full=Guided entry of tail-anchored proteins 3 homolog A [Arabidopsis thaliana],Q949M9,Cytoplasm  cytosol, ATPase required for the post-translational delivery of tail-anchored (TA) proteins to the endoplasmic reticulum. Recognizes and selectively binds the transmembrane domain of TA proteins in the cytosol. This complex then targets to the endoplasmic reticulum by membrane-bound receptors  where the tail-anchored protein is released for insertion. This process is regulated by ATP binding and hydrolysis. ATP binding drives the homodimer towards the closed dimer state  facilitating recognition of newly synthesized TA membrane proteins. ATP hydrolysis is required for insertion. Subsequently  the homodimer reverts towards the open dimer state  lowering its affinity for the membrane-bound receptor  and returning it to the cytosol to initiate a new round of targeting (By similarity). Involved in the control of root hair growth through the regulation of syntaxin SYP123 expression (PubMed:28096354), Transport,64744,0,0,,,
PGSC0003DMP400029983 PGSC0003DMT400044217 Protein,RecName: Full=Malate dehydrogenase; Short=NtRed-2 [Nicotiana tabacum],Q9FSF0,Cytoplasm, Catalyzes the reduction of the carbonyl group of oxalacetic acid. No activity with pulegone, Tricarboxylic acid cycle,127720000,127020000,139300000,,,
PGSC0003DMP400033909 PGSC0003DMT400050235 Protein,RecName: Full=Malate dehydrogenase; chloroplastic; AltName: Full=Chloroplastic malate dehydrogenase; Short=Chloroplastic MDH; Short=cpNAD-MDH; AltName: Full=Plastidic NAD-dependent malate dehydrogenase; Short=pNAD-MDH; Flags: Precursor [Arabidopsis thaliana],Q9SN86,Plastid  chloroplast stroma, Catalyzes a reversible NAD-dependent dehydrogenase reaction involved in central metabolism and redox homeostasis between organelle compartments (Probable). Plays a key role in the metabolism of dark chloroplasts and non-green plastids. Essential for embryo viability (PubMed:24198233  PubMed:24453164). Plays an essential role in heterotrophic metabolism in embryos  and autotrophic metabolism in photosynthetic tissues as well (PubMed:24453164), Tricarboxylic acid cycle,35316000,34776000,25528000,,,
PGSC0003DMP400021915 PGSC0003DMT400032266 Protein,RecName: Full=Malate dehydrogenase 1; mitochondrial; AltName: Full=Mitochondrial MDH1; Short=mMDH1; AltName: Full=Mitochondrial NAD-dependent malate dehydrogenase 1; Short=mNAD-MDH 1; Short=mtNAD-MDH1; Flags: Precursor [Arabidopsis thaliana],Q9ZP06,Mitochondrion matrix, Catalyzes a reversible NAD-dependent dehydrogenase reaction involved in central metabolism and redox homeostasis between organelle compartments (Probable). Required for carbon dioxide and energy partitioning in leaves. May limit photorespiration during the dark phase (PubMed:20876337  PubMed:27208265). Its activity is essential to shuttle reductants out from the mitochondria to support the photorespiratory flux (PubMed:26889011). Can convert 2-oxoglutarate to (S)-2-hydroxyglutarate in vitro (PubMed:26203119), Tricarboxylic acid cycle,12439000,30734000,23374000,,,
PGSC0003DMP400034968 PGSC0003DMT400051918 Protein,RecName: Full=Succinate--CoA ligase [ADP-forming] subunit beta; mitochondrial; AltName: Full=Succinyl-CoA synthetase beta chain; Short=SCS-beta; Flags: Precursor [Solanum lycopersicum],Q84LB6,Mitochondrion, Succinyl-CoA synthetase functions in the citric acid cycle (TCA)  coupling the hydrolysis of succinyl-CoA to the synthesis of ATP and thus represents the only step of substrate-level phosphorylation in the TCA. The beta subunit provides nucleotide specificity of the enzyme and binds the substrate succinate  while the binding sites for coenzyme A and phosphate are found in the alpha subunit, Tricarboxylic acid cycle,13277000,12495000,11318000,,,
PGSC0003DMP400028711 PGSC0003DMT400042326 Protein,RecName: Full=Succinate--CoA ligase [ADP-forming] subunit alpha-1; mitochondrial; AltName: Full=Succinyl-CoA synthetase subunit alpha-1; Short=SCS-alpha-1; Flags: Precursor [Solanum lycopersicum],Q8GTQ9,Mitochondrion, Succinyl-CoA synthetase functions in the citric acid cycle (TCA)  coupling the hydrolysis of succinyl-CoA to the synthesis of ATP and thus represents the only step of substrate-level phosphorylation in the TCA. The alpha subunit of the enzyme binds the substrates coenzyme A and phosphate  while succinate binding and nucleotide specificity is provided by the beta subunit, Tricarboxylic acid cycle,2230600,2911000,3218500,,,
PGSC0003DMP400038653 PGSC0003DMT400057449 Protein,RecName: Full=Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex 2; mitochondrial; AltName: Full=2-oxoglutarate dehydrogenase complex component E2-2; Short=OGDC-E2-2; AltName: Full=Dihydrolipoamide succinyltransferase component of 2-oxoglutarate dehydrogenase complex 2; AltName: Full=E2K-2; Flags: Precursor [Arabidopsis thaliana],Q8H107,Mitochondrion, The 2-oxoglutarate dehydrogenase complex catalyzes the overall conversion of 2-oxoglutarate to succinyl-CoA and CO(2). It contains multiple copies of three enzymatic components: 2-oxoglutarate dehydrogenase (E1)  dihydrolipoamide succinyltransferase (E2) and lipoamide dehydrogenase (E3) (By similarity), Tricarboxylic acid cycle,1965100,3256900,2818900,,,
PGSC0003DMP400026964 PGSC0003DMT400039788 Protein,RecName: Full=Malate dehydrogenase; mitochondrial; AltName: Allergen=Citr l MDH; Flags: Precursor [Citrullus lanatus],P17783,Mitochondrion matrix, Function information not found., Tricarboxylic acid cycle,1995500,961890,1171100,,,
PGSC0003DMP400010459 PGSC0003DMT400015105 Protein,RecName: Full=Succinate dehydrogenase subunit 6; mitochondrial [Arabidopsis thaliana],Q941A6,Mitochondrion inner membrane, Function information not found., Tricarboxylic acid cycle,265620,96335,1083400,,,
